GUID,NameSet,StreetAddress,City,State,ZipCode,NationalID,TelephoneNumber,TelephoneCountryCode,Birthday,EmailAddress,Username,Domain,Company,Occupation,Centimeters,Kilograms,BloodType,Vehicle,Color
d56a4e46-eb0a-4712-80b6-fb7054c0a1ee,American,"4070 Commerce Boulevard",Omaha,NE,68137,505-84-4479,402-517-4385,1,9/7/1936,ElizabethJStarling@teleworm.us,Breserand36,hgsdgh.com,"Life's Gold","Radio announcer",165,68.4,A+,"2010 Buick LaCrosse",Purple
7a398443-d82d-402f-85e7-45aff18e7fdf,American,"1925 Marcus Street",Anniston,AL,36201,417-86-5355,256-591-6567,1,12/25/1957,JinnyFWhisnant@superrito.com,Wastionews,cctvsellers.com,"Custom Lawn Service","Social work planner",162,62.6,O+,"2012 Lincoln MKT",Green
4ecdbb87-c351-4c3a-a627-796cd1acd23e,American,"3872 Carson Street",Lexington,KY,40507,404-28-5945,859-253-7800,1,6/9/1962,GloriaDWells@fleckens.hu,Relithe1962,besttalker.com,"Friendly Advice","Synoptic meteorologist",163,60.1,O-,"2005 Chevrolet Spark",Green
cdf26749-7393-4bf9-83eb-021874fe0ea9,American,"1350 Burton Avenue",Memphis,TN,38117,761-01-3923,901-766-2532,1,5/31/1975,StanleyLReeves@superrito.com,Nalled,filmesefilmes.com,"Purity Supreme","Painting and coating worker",176,107.7,B+,"2006 Volvo XC90",Blue
9edb8bbb-8497-4c1e-9b51-f092a5d8621a,American,"3417 Hickory Street",Ogden,UT,84401,646-36-2890,801-732-1214,1,6/28/1976,StanleyFKulp@fleckens.hu,Hadown,earthrhythm.com,"Eisner Food Stores","Counseling psychologist",185,116.2,AB+,"2010 Renault Scenic",Black
0b66daf6-2f2a-4072-9ba9-c78fffd6a076,American,"1126 Fraggle Drive",Chicago,IL,60606,319-40-0636,630-318-6314,1,4/28/1965,SusanDMontalvo@superrito.com,Feavainnince,cheepcellphones.com,Packer,"Tax preparer",172,98.7,A+,"1998 Peugeot 605",Yellow
97de5bd1-a93c-4252-9b94-c488504dd2c2,American,"1618 Cody Ridge Road",Sweetwater,OK,73666,448-19-4129,580-534-2020,1,9/21/1942,NormanWCharles@gustr.com,Thore1942,buyeralignment.com,ManPower,Psychiatrist,169,91.7,A+,"2007 Mercedes-Benz Viano",Green
dc0e9fcb-dc0f-457e-8622-7715b44eae8a,American,"4550 Vesta Drive",Lombard,IL,60148,341-28-4906,773-716-1010,1,9/3/1964,AnthonyJTolman@jourrapide.com,Themot,lokaswedding.com,"Custom Lawn Care","Policy analyst",172,112.2,B+,"1992 Hyundai Lantra",Blue
ca7fef94-2872-4ee2-bb5b-22d60b526692,American,"2751 Ersel Street",Dallas,TX,75238,464-08-1141,214-343-8344,1,1/2/1970,RachelJGrady@gustr.com,Shenton,mysticdobermans.com,Furrow's,Sorter,171,69.9,A+,"2007 Maybach 57",Blue
93a24954-0d7a-418e-b884-d40575e8a275,American,"205 Stuart Street",Spraggs,PA,15362,196-18-4240,724-435-8073,1,3/9/1982,GracieGRipley@einrot.com,Inke1982,jadeconsultancy.com,"Egghead Software","Occupational therapist",172,84.2,A+,"2004 Volvo S80",Purple
d7cc5487-a1d4-4765-a2e3-244f4f3daa2f,American,"1825 Rubaiyat Road","Big Rapids",MI,49307,376-07-4469,231-591-2870,1,5/16/1954,KathleenRGreer@gustr.com,Clearders,qddopu.com,"You Are Successful","Real estate closer",162,84.8,B+,"1992 Auverland A3",Red
fa3734e7-f303-4a23-8295-534f6e2d07ba,American,"4501 Bailey Drive","Cedar Rapids",IA,52404,478-13-2126,319-433-7282,1,12/13/1978,TeresaJSmallwood@jourrapide.com,Musaim,tkhfinland.com,Luria's,"Support staff clerk",159,83.5,A+,"2006 Ferrari F430",Blue
559877b8-4cb0-4d00-bbdc-136afd1c4b03,American,"1084 Lawman Avenue",Woodbridge,VA,22191,228-66-9460,703-296-8917,1,6/19/1947,MargaretRHooser@jourrapide.com,Wican1947,examsportal.com,"Magna Architectural Design","Liquid waste treatment plant and system operator",151,76.0,O+,"2005 Pagani Zonda",Blue
d201b6f5-021c-40ba-af9a-ac1ff85fd2c6,American,"1095 Stroop Hill Road",Atlanta,GA,30303,258-77-0713,404-865-3414,1,6/14/1936,RosaEFraga@superrito.com,Lefor1936,BonusBrands.com,"Irving's Sporting Goods","Oral and maxillofacial surgeon",159,53.2,B+,"2000 GAZ 3110",Blue
5f537aa9-b406-4e1c-a21a-988f7d88858e,American,"4571 James Martin Circle",Columbus,OH,43206,302-40-9128,614-444-4247,1,3/22/1980,LillianPHolland@jourrapide.com,Pectill80,nomonkeyteeth.com,"Dubrow's Cafeteria","Furnace, kiln, oven, drier, and kettle operator",160,101.1,A+,"1995 Renault Laguna",Red
aeb21d28-ab8d-4d45-b39c-29f7c516ce2f,American,"1330 Bedford Street",Scarsdale,CT,10583,043-58-1601,203-957-7255,1,5/2/1977,MagenBDotson@armyspy.com,Ingralto77,samutorrents.com,"Total Serve",Promoter,165,64.1,A+,"1993 Ford Mustang",Purple
77dfd960-628c-445a-90c6-345819a26cb7,American,"4385 Hillside Drive",Needham,MA,02192,018-36-8468,339-469-8977,1,5/12/1976,LanceCBoatwright@fleckens.hu,Plearaing,zamoraservices.com,"Rose Records","Finance officer",173,92.5,AB+,"2001 Chevrolet Tracker",Blue
090e3872-1363-4092-b1e4-116266e54d88,American,"4225 Carriage Court",Oceanside,CA,92054,625-92-6852,760-433-8496,1,8/1/1972,ErnestTDelatorre@cuvox.de,Sarem1972,GolfBlunders.com,"Endicott Johnson","Food service worker",175,103.7,O-,"1996 Renault Clio",Blue
5c81ba4f-2bd9-4399-93c4-348629f97ef1,American,"1866 Ella Street","Palo Alto",CA,94301,609-51-0029,650-325-5335,1,1/31/1991,DesireJSmith@gustr.com,Lathe1991,PartySummer.com,"White Hen Pantry","Industrial hygienist",157,79.3,O+,"2005 Ariel Atom",Blue
8cca9eca-2aa4-46e3-a73f-8768813fe17a,American,"2865 State Street","Saint Louis",MO,63101,496-11-7577,314-238-9482,1,4/21/1955,AnnRHerring@einrot.com,Amointair,gaeem.com,"Happy Bear Investment","Gaming surveillance officer",160,86.8,A+,"1999 Rolls-Royce Silver Spur",Purple
39589e84-90d6-4525-8bac-86d5be71e0ac,American,"4899 Fieldcrest Road","Garden City",NY,11530,106-74-3292,631-955-6420,1,6/30/1992,MartinGThornton@fleckens.hu,Teen1992,rkerwvu.com,"Chief Auto Parts","Asphalt paving machine operator",187,92.3,AB+,"2004 Nissan R 390 GT1",Blue
6390d737-aa60-4bb8-9244-e2492ce16527,American,"2546 Kooter Lane",Charlotte,NC,28209,241-39-3730,704-388-1708,1,11/10/1998,DavidAArmstead@superrito.com,Haster,seowand.com,"Play Town",Logistician,190,91.1,O+,"2006 Mercedes-Benz S",Blue
8701390f-9328-405d-91ff-9e4d7eb0ec44,American,"4042 Wilmar Farm Road",Beltsville,MD,20705,220-30-5912,240-353-6629,1,11/29/1945,WallaceEMay@jourrapide.com,Weeking,thebrewersway.com,"Henry's Hamburgers","Distribution clerk",169,71.1,B+,"2011 Fiat Linea",Blue
18167c9f-6f5e-454d-9e9d-b3cf639b5c9c,American,"2197 Dovetail Estates","Oklahoma City",OK,73102,447-76-5962,580-895-6832,1,3/23/1972,RalphASnyder@jourrapide.com,Mucer1972,aplusfriends.com,"Red Food","Assistant manager",180,94.0,O+,"1993 Lada Samara",Blue
2e2f07f9-0c36-4388-9db0-3e66a8a6066b,American,"2511 Richison Drive",Harlem,MT,59526,517-15-6380,406-353-5374,1,2/4/1954,JuliaGHansford@jourrapide.com,Antletch,vanessaeranieri.com,"Service Merchandise","Gerontology aide",158,67.3,O+,"2006 Cadillac Escalade",Blue
1940c769-bf0a-47f5-bd47-99009c45508e,American,"718 Hershell Hollow Road","Johnson City",TN,37615,414-70-8641,423-943-6898,1,5/14/1997,RichardMCalvert@cuvox.de,Ouromighave1997,nourkrinacademy.com,"Gart Sports","Acoustical carpenter",181,80.0,O+,"2012 GMC Sierra",Yellow
36ff16fe-6a92-4cf4-980f-2d8695683d44,American,"522 Fraggle Drive",Chicago,IL,60631,346-26-7364,630-400-3185,1,5/6/1958,SonjaMBerube@fleckens.hu,Rometh,deepenyourlove.com,"Montana's Cookhouse","Bench carpenter",166,85.2,A+,"2007 Kia Carens",Blue
242f6a5d-830b-4ac5-98cb-fb7da580938a,American,"3188 Stone Lane",Northampton,PA,18067,159-36-7024,610-392-8562,1,3/11/1953,JohnEWood@cuvox.de,Undoreumse,forjar.com,"Vitamax Health Food Center","Model maker",175,73.7,A+,"2003 Buick Park Avenue",Blue
5598c5ac-45ab-43b3-830a-996591ef6571,American,"3960 Fairfield Road",Milwaukee,WI,53226,394-38-3397,262-624-3190,1,6/15/1982,JuliaSDowe@jourrapide.com,Inving,MVPInfo.com,Purity,Broker,167,70.3,A+,"1992 Lotus Elan",Purple
6902e1fe-d82e-41a4-87be-6d4fec228905,American,"2983 Friendship Lane",Portland,CA,95113,620-56-4047,408-689-3884,1,5/19/1934,AlfredJSaliba@rhyta.com,Supost,daybookerp.com,"Morrison's Cafeteria","Industrial maintenance worker",166,84.4,O+,"2004 Mitsubishi L 200",Red
63f12c49-a052-4f92-a37d-cc0a6eeae7ee,American,"633 Wiseman Street",Knoxville,TN,37918,759-01-2361,865-281-4500,1,8/21/1967,JaneyJBrinn@rhyta.com,Youtims,ydapxgo.com,"National Shirt Shop","Support staff clerk",155,69.9,A+,"2007 Daihatsu Trevis",Green
0fb1fab4-a4f4-423a-aadf-90b2180cdf06,American,"3687 Farm Meadow Drive",Phoenix,AZ,85034,765-54-9360,928-856-1333,1,6/3/1964,WilliamVBond@jourrapide.com,Thestaters,thebeachsuites.com,"Planet Profit","Furniture finisher",175,77.4,A+,"2007 Peugeot Boxer",Blue
dc31709f-aa7c-4bbe-965c-df7681d7dd6b,American,"1532 Seltice Way",Ketchum,ID,83340,519-38-5058,208-725-0735,1,4/26/1946,AngelaSBeason@cuvox.de,Cater1946,itsalwaysyummy.com,"Planet Pizza","Deputy sheriff",167,63.2,B+,"2009 Alfa Romeo GTV",Orange
f0e6c0be-f555-45d3-bc39-0d4195cbf3f4,American,"2200 Woodrow Way",Willis,TX,77378,634-50-2040,936-228-5971,1,1/20/1993,JoanJFurr@cuvox.de,Ineclovent,LoanLien.com,Stratapro,"Call completion operator",174,70.7,B+,"2008 Subaru Outback",Blue
96b80d3a-25bc-4c65-a3d9-5b3a714754b9,American,"1523 Chandler Drive",Conway,MO,65632,498-82-4030,417-589-1690,1,4/21/1978,SallyPRaygoza@cuvox.de,Mageept,stupidizeme.com,"Woolf Brothers","Literary interpreter",169,96.8,O+,"2007 Audi S4",Purple
404da16a-330b-4b6d-9402-64a6199e059d,American,"3596 Marigold Lane","Boca Raton",FL,33487,591-74-8254,305-452-3279,1,2/13/1937,AndresBFleischman@rhyta.com,Theavalogy,shatness.com,"Gold Leaf Garden Management","Silvering applicator",181,71.3,O+,"1994 Chrysler Aviat",Blue
a4d8465b-1b57-47a6-96b0-b8409380264c,American,"872 Rivendell Drive",Akron,OH,44308,293-12-7984,330-849-0207,1,8/27/1937,MaryJLane@fleckens.hu,Feaver,sunnwes.com,"Waves Music","Multiple machine tool setter",161,69.0,O+,"2004 Koenigsegg CC8S",Green
9b1d1332-3a85-4fdf-95af-cbb9738c8791,American,"138 Tipple Road",Philadelphia,PA,19104,192-68-0378,215-806-8007,1,11/9/1941,TonyaRFelix@fleckens.hu,Uplits,incomeshortcut.com,"Great Clothes","Floor installer",155,86.5,O+,"2002 Mitsubishi Colt",Black
c8a70c39-e47e-4ec4-96e7-609773889874,American,"4690 White River Way",Farmington,UT,84025,647-80-4021,801-451-8939,1,4/15/1999,WilliamPMeyers@superrito.com,Witheniand,deluxeautout.com,"Scotty's Builders Supply","Engineering and natural sciences manager",168,92.0,O+,"2004 Pontiac Vibe",Blue
5dc22411-f3da-49a3-b426-7a9377bee7f6,American,"1283 Pooh Bear Lane",Jonesville,SC,29353,248-89-2712,864-674-7927,1,12/16/1939,DianeCDaniel@rhyta.com,Perseent,lnstagrnm.com,"I. Magnin","Multiple machine tool setter",153,104.5,A+,"1998 Plymouth Pronto Spyder",Blue
e97f74b3-18b0-403f-9b79-b343c3504842,American,"4782 Timber Ridge Road",Sacramento,CA,95814,567-12-8239,916-815-8835,1,1/14/1957,AnnetteDJones@cuvox.de,Uppossom,fermerplus.com,"Glicks Furniture",Stenocaptioner,163,59.6,O+,"1996 Ginetta G34",Purple
4e52d328-13ec-4b7e-a386-b9388d8eda48,American,"2238 Shearwood Forest Drive",Concord,NH,03301,001-01-9889,603-226-5914,1,5/2/1947,MichaelSForsyth@fleckens.hu,Uposs1947,cheapsidea.com,"Alert Alarm Company","Card punching machine operator",164,62.5,A+,"2003 MCC Crossblade",Blue
f5d315cd-ffdb-4f83-a951-e6baaa0b5302,American,"863 Shinn Street","New York",NY,10021,050-72-6827,212-734-5351,1,7/9/1989,RuthCRoland@dayrep.com,Headee,BlogAlarm.com,"Mr Fables","Ceramic engineer",159,88.6,O+,"2012 Peugeot 207",Purple
9557270c-b2d2-468c-9232-c0788307ada0,American,"4670 Calico Drive",Roslyn,WA,98941,536-82-8827,509-649-5909,1,11/21/1984,RoseLBoone@dayrep.com,Excumse,frregame.com,Greyvoid,"Personal trainer",171,83.9,A+,"1994 Alfa Romeo 164",Purple
0ed5a541-fbe5-4d65-ab3d-66594e54b1da,American,"3697 Myra Street","West Warwick",RI,02893,037-42-8266,401-560-7837,1,6/16/1940,AlesiaRCaprio@einrot.com,Thouree,dugiesdumpsters.com,"Mansmann's Department Store","Rock splitter",162,94.6,O+,"2008 Mini Cooper",Blue
fc3e5cae-5004-4f0e-9761-ef1b4bd70175,American,"3951 Parkview Drive",Anaheim,CA,92801,551-22-4762,714-227-7372,1,5/5/1948,JoshuaYStroman@armyspy.com,Whought48,eventdreamer.com,"Boston Sea Party",Assembler,183,71.5,A+,"2004 Lamborghini Murcielago",Black
24996ffa-fe7e-4da3-95c9-3876ddc9cd51,American,"2139 Boone Crockett Lane",Orchards,WA,98662,539-29-4327,360-449-0787,1,2/3/1964,JoyceLSelby@gustr.com,Thilove1964,tackleautism.com,"Giant Open Air","Labor economist",173,88.0,O+,"1997 Acura SLX",Red
dbbcdc05-b0bd-4346-8369-ed08ed9a59fa,American,"485 Newton Street","Saint Cloud",MN,56303,471-02-2108,320-281-1228,1,4/12/1964,MarcusASimpson@teleworm.us,Jaces1964,PaddleFast.com,"Architectural Genie","Immigration and Naturalization Service (INS) inspector",176,90.4,A+,"1994 Peugeot 504",Blue
5efa2203-62cf-434c-967c-c2c0232a4bee,American,"4677 Thompson Drive","San Jose",CA,95131,611-74-6572,510-463-7791,1,11/21/1973,BrendaRMorales@cuvox.de,Himed1973,areadecartagena.com,"Sound Advice","Furnace, kiln, oven, drier, and kettle operator",168,66.4,O+,"2004 Toyota Yaris",Silver
21ab321b-7216-4e72-986f-b90835c656c0,American,"890 Jarvisville Road",Southfield,MI,48075,381-07-0087,517-207-1086,1,1/6/1995,BrandonAVasquez@jourrapide.com,Ying1995,legalany.com,"World of Fun","Petroleum geologist",189,62.1,B+,"2000 Ferrari KS 360 Modena",Blue
90580f95-29e1-492d-9db2-fedf3f2508d7,American,"115 Zimmerman Lane","Los Angeles",CA,90057,622-16-0828,213-381-1244,1,4/20/1952,DerrickJOswald@superrito.com,Bacracks,xyzprojects.com,"Family Toy","Emergency medical technician",178,89.5,O-,"2003 Renault Laguna",Blue
fc91fb6d-4926-4035-b996-241985defe4a,American,"1901 Cimmaron Road",Burbank,CA,91505,623-29-7976,714-608-1922,1,6/8/1959,NancyMShinn@gustr.com,Frought,slabaughstorage.com,"All Wound Up","Dental assistant",171,81.7,AB+,"2012 BMW Z4",Black
39cc7b34-619d-487a-95ab-b818d318c525,American,"1472 Better Street","Kansas City",KS,66216,510-80-6840,913-375-1189,1,9/30/1960,ShawnaCIrvine@jourrapide.com,Youper,arinoe.com,"Morrie Mages","Poultry trimmer",156,98.0,A+,"2007 Nissan Commercial",Purple
8a1d98ef-2389-41e3-97a9-523bb12a6b7c,American,"4897 Waterview Lane",Albuquerque,NM,87107,585-98-7485,505-449-2340,1,3/16/1963,AnthonyDRodriguez@jourrapide.com,Begry1963,myspoting.com,Wellby,Upholsterer,181,79.2,O+,"1998 Bentley Brooklands",Black
6c838200-5d94-4fad-a04a-a6f122c88e58,American,"1300 Hawks Nest Lane",Manchester,MO,63011,497-03-2433,314-753-5516,1,11/20/1991,FlorenceFMcCrimmon@rhyta.com,Tharand,econtentfactory.com,"Big Wheel",Dispatcher,167,75.5,B+,"2006 Buick Lucerne",Black
b634e2f3-8651-4433-be07-d5eb27a48d2b,American,"1625 Lady Bug Drive","Colorado Springs",CO,80903,652-09-8194,719-235-8883,1,12/1/1984,JessieMDunham@cuvox.de,Andeight,laurelnursery.com,"Great Western","Water and liquid waste treatment plant and system operator",155,56.1,A+,"2012 Chevrolet Express",Blue
a465ed03-1a17-4da8-8efa-958ec477f2cb,American,"3165 Kelley Road",Jackson,MS,39201,426-02-9184,228-555-0033,1,1/11/1958,AmyLHawks@superrito.com,Roomens,varalexpress.com,"Frank's Nursery & Crafts","Sawing machine tender",166,78.5,B+,"2008 Volkswagen Fox",Blue
6d5982ff-5400-41df-8327-928215ab239e,American,"925 Briarwood Road",Joplin,MO,64804,487-14-8745,417-849-3959,1,11/25/1938,CharlesDProctor@rhyta.com,Wolk1938,irenescabaret.com,"Walt's IGA",Sampler,163,88.5,O+,"1994 Lancia Zeta",Orange
aa9e09ac-31a0-48f9-bc41-c8c8d2eb3a98,American,"1738 Paul Wayne Haggerty Road","New Orleans",LA,70131,436-80-6396,504-393-0080,1,2/5/1966,AlexLGraves@cuvox.de,Selits,autocompletely.com,"Mr. Clark's Appliances","GED teacher",177,93.9,B+,"2005 Ginetta G20",Green
4013b70e-f577-4864-be38-76ff96fa7026,American,"2589 Gerald L. Bates Drive",Boston,MA,02107,017-54-1997,617-856-4283,1,5/17/1995,JannieJGolder@cuvox.de,Whimes,spiraltunnels.com,"Elm Farm","Mechanical door repairer",173,63.0,AB+,"2000 Noble M12",Brown
7bcd9a09-8ad8-493e-ad54-7717992c9d41,American,"4509 Creekside Lane",Lompoc,CA,93436,572-09-5065,805-733-2669,1,10/21/1941,JoanKLopez@gustr.com,Sple1941,kimsnailandspa.com,"AJ Bayless","Dot etcher",156,94.0,O+,"2010 Audi R8",Red
c9cb0651-f246-4a14-bea8-b374bff70396,American,"3753 Horseshoe Lane",Newark,PA,19714,172-24-7369,484-406-2245,1,9/5/1934,KennethWBurke@armyspy.com,Sherearter,kecomm.com,"Omni Source","Flight engineer",163,81.9,O+,"2000 Mitsubishi SSS",Blue
37b892ee-c174-40a1-b885-457a3a0b195b,American,"2418 Turkey Pen Lane","Phenix City",AL,36867,419-90-6838,334-579-6500,1,11/24/1940,MarionGYandell@jourrapide.com,Roked1940,celtyx.com,"KG Menswear","Assistant property manager",153,54.6,A+,"1995 Porsche 993",Blue
60119143-917f-4ec5-815f-96f500c78b39,American,"2744 Bloomfield Way",Portland,ME,04101,004-14-8577,207-552-9742,1,8/20/1998,HenryEBass@teleworm.us,Digetund,reginaefashions.com,"Children's Palace","Braille clerk",174,73.6,O+,"1993 Mazda 626",Black
b501b773-d85a-4e2f-8f96-9370f9c591ba,American,"2900 Sardis Station",Minneapolis,MN,55415,474-42-1857,612-366-5412,1,1/12/1948,GregorySMontgomery@jourrapide.com,Apied1948,physxmmdati.com,"Star Merchant Services","Lift truck operator",164,66.9,B+,"2004 Mazda B4000",Blue
6db2086b-c429-4a7a-ae5a-fe9bc8dfdaab,American,"2840 Kelly Drive",Huntington,WV,25701,232-06-7058,304-840-4279,1,9/25/1989,RonaldJCullen@einrot.com,Lietund,fermentking.com,"Tons O' Toys","Museum director",190,63.4,A-,"2014 Cadillac SRX",Orange
b7cfebaf-a0a3-4ac1-8572-86c11e7f7f3a,American,"1735 County Line Road","St George",FL,34683,262-52-4682,727-773-1600,1,1/16/1989,BobbyLClaypool@superrito.com,Drad1989,gnbccentral.com,Incluesiv,"Rail yard engineer",175,69.9,A+,"2004 Volkswagen Sharan",Blue
65eff47e-fa14-448e-a61c-5e43d1069806,American,"1022 Seth Street",Brady,TX,76825,632-09-0428,325-597-1455,1,6/5/1940,LouisePSuarez@jourrapide.com,Saft1940,artenpenjoll.com,"Liberty Wealth Planner","Fish cleaner",151,62.5,A+,"2014 Chrysler 300",Brown
f02256f9-f7a0-4958-9376-53ebc2a901a3,American,"2162 Parker Drive",Cleveland,OH,44115,272-78-9852,216-622-1064,1,1/4/1965,BryantPManning@jourrapide.com,Anottere65,callingoutmyown.com,"The Serendipity Dip","Forest fire inspector",179,87.4,A-,"1995 Lancia Ypsilon",Blue
7d36596a-0d71-483c-a8d1-bf03be8dff29,American,"4133 Wyatt Street","West Palm Beach",FL,33401,264-31-4285,561-414-2467,1,12/26/1944,DavidRKendrick@armyspy.com,Brouch,pringing.com,Erlebacher's,Scaler,181,83.4,A+,"1994 BMW 518",Green
9fa0fb3d-5742-4feb-a555-8a427d50a9ce,American,"601 Cheshire Road",Bridgeport,CT,06604,040-48-0940,203-367-3860,1,1/3/1983,BradDThompson@armyspy.com,Quism1983,brewerybase.com,"Red Fox Tavern","Mortgage broker",178,100.8,A+,"1995 Mitsubishi Galant",Blue
914d1051-1521-46a8-afe4-dfb724794790,American,"3316 Caynor Circle","Rochelle Park",NJ,07662,150-68-8509,908-536-3360,1,7/23/1953,WilliamDTozier@einrot.com,Theticties,tigersaving.com,Martin's,"Staff manager",186,92.9,O+,"2009 Fiat Croma",Blue
82285e89-0134-474c-a597-b0b90ec67b18,American,"1976 Karen Lane",Louisville,KY,40207,401-41-8188,502-891-3927,1,5/11/1973,RichardABanks@teleworm.us,Youche,fabrikazamaketi.com,"Realty Depot","Agricultural laborer",189,72.9,O+,"2012 Renault Espace",Blue
1d1a30d0-0580-4163-9313-ec6afee40684,American,"774 Trymore Road",Mankato,MN,56001,473-15-8185,507-771-0083,1,6/6/1967,JohnPCarranza@einrot.com,Unch1967,employvague.com,Strawberries,"Business management consultant",186,100.8,A+,"1998 Toyota Picnic",Blue
280d80f6-c32f-45f0-a86b-9c31e4839012,American,"4177 Peaceful Lane",Cleveland,OH,44110,298-66-9193,216-531-2267,1,8/14/1981,CameronARabinowitz@superrito.com,Hatifix,mangopedia.com,"County Seat",Translator,178,66.2,O+,"1993 Mercedes-Benz 220",Blue
00bb9c7e-f664-4e19-8033-e722d31aa8f3,American,"2522 Jail Drive",Peoria,IL,61602,326-18-3439,309-961-5756,1,5/16/1957,VictorASchultz@fleckens.hu,Tung1957,wsnapchat.com,Muirhead's,"Construction engineer",166,105.1,O+,"2008 Chevrolet Lacetti",Black
0d3380ef-7570-473a-89bc-a83e02744cb1,American,"41 Commerce Boulevard",Omaha,NE,68132,506-94-6632,402-553-3962,1,11/25/1990,StephenLWhelan@teleworm.us,Boacred90,zikoziz.com,"John M. Smyth's Homemakers","Supply manager",170,94.8,B+,"2006 Koenigsegg CCX",Silver
bfdc4ed9-89e0-43be-a16c-c35e7539eace,American,"4129 Carolyns Circle",Dallas,TX,75202,630-38-7433,214-742-5986,1,3/14/1964,JonnaLGibbons@fleckens.hu,Butrarstabor,trashsound.com,Martin's,"Electronic newsgathering operator",161,58.1,A+,"2012 Alfa Romeo 159",Red
7c99b4e1-0879-429b-b8d1-6a9bbea24533,American,"2971 Fraggle Drive",Bartlett,IL,60103,338-96-2896,630-372-1847,1,7/27/1939,TammyAWright@armyspy.com,Upoinfor1939,unimine.com,"Cuppy's Coffee","Cardiac and vascular nurse",169,49.6,A+,"2003 TVR Tuscan",Red
6831c2a8-6d4c-420a-b765-3285af7b3284,American,"1093 Adonais Way",Atlanta,GA,30303,668-18-6177,678-430-0552,1,9/25/1997,JaclynSHenry@armyspy.com,Farsitrand,bftmma.com,"Mostow Co.","Mortgage banker",156,90.8,B+,"1994 Jeep Cherokee",Blue
82213c95-9639-4ff2-b9b8-606f32a9bd6d,American,"3502 Sardis Station",Minneapolis,MN,55401,469-60-2252,612-435-1091,1,4/13/1979,MildredCStanley@dayrep.com,Thavies,CardResale.com,"Stop and Shop",Mason,167,88.1,O-,"2006 BMW 740",Black
3670741d-1ad5-4473-9010-4c1b5a411c9a,American,"2105 Ashmor Drive",Duluth,MN,55802,471-16-5368,218-306-5998,1,5/5/1949,ChristineJStacy@superrito.com,Fords1949,otznxmz.com,"Child World","Chief engineer",151,51.9,A+,"2001 Honda S2000",Purple
a16db8bc-ad49-4867-b5a8-b4ea990dc12e,American,"3520 Hinkle Deegan Lake Road",Syracuse,NY,13206,101-16-6746,607-283-6629,1,12/27/1991,IreneAYoho@einrot.com,Forst1991,sayhijackbyron.com,Megatronic,"Glass repairer",172,67.2,A+,"1995 Lancia Delta",Red
be3ba205-9b11-4213-849c-e001a504fbea,American,"742 Southern Street",Huntington,NY,11743,114-14-6059,516-637-5876,1,3/31/1963,CleopatraGCross@jourrapide.com,Waakeen,estateyardcare.com,"Parts America","Public health social worker",164,75.9,O+,"2006 Cadillac SRX",Green
dbc331c1-6dbd-475c-88be-5990356da08f,American,"4039 Sampson Street",Denver,CO,80221,524-03-8804,303-610-2748,1,11/20/1953,PamelaDLam@gustr.com,Wasops,iwoewod.com,"White Tower Hamburgers","Mail clerk",168,85.0,O+,"2001 Jaguar XK8",Green
0ae8d59c-2dda-4477-a130-f16293987859,American,"4493 Bubby Drive",Austin,TX,78741,644-82-9835,512-389-7065,1,9/23/1942,MarionBMahn@rhyta.com,Houllatc,travelinwords.com,"Handy Andy","Administrative officer",163,85.7,A-,"2010 SsangYong Chairman W",Green
